,선명,역명,도로명주소,latlon,name
231,2호선,내당,대구광역시 서구 달구벌대로 지하1827,"(35.860177179062, 128.564742731082)",2호선 내당
232,2호선,다사,대구광역시 달성군 다사읍 다사역로 지하30,"(35.864728706423, 128.458543493313)",2호선 다사
233,2호선,담티(수성대·대륜),대구광역시 수성구 달구벌대로 지하 2672 ,"(35.8548667832813, 128.653680085609)",2호선 담티(수성대·대륜)
234,2호선,대구은행(대구교육청),대구광역시 수성구 달구벌대로 지하2300,"(35.8597395513227, 128.614226857945)",2호선 대구은행(대구교육청)
235,2호선,대실,대구광역시 달성군 다사읍 달구벌대로 지하 888,"(35.8572766461263, 128.465657834285)",2호선 대실
236,2호선,두류,대구광역시 달서구 달구벌대로 지하1760,"(35.8575467229942, 128.556606998098)",2호선 두류
237,2호선,만촌,대구광역시 수성구 달구벌대로 2584,"(35.8585876585817, 128.645386211996)",2호선 만촌
238,2호선,문양,대구광역시 달성군 다사읍 문양역길 71,"(35.8640792502072, 128.437092441158)",2호선 문양
239,2호선,반고개,대구광역시 달서구 달구벌대로 지하1900,"(35.862198717425, 128.572554555685)",2호선 반고개
240,2호선,반월당,대구광역시 중구 달구벌대로 지하2100,"(35.8644213158621, 128.593340834492)",2호선 반월당
241,2호선,범어,대구광역시 수성구 달구벌대로 지하 2396,"(35.8590147461011, 128.624455329435)",2호선 범어
242,2호선,사월,대구광역시 수성구 달구벌대로 지하 3290,"(35.8367659042144, 128.71536176521)",2호선 사월
243,2호선,성서산업단지,대구광역시 달서구 달구벌대로 지하 1280,"(35.8517309819878, 128.507251734729)",2호선 성서산업단지
244,2호선,수성구청(KBS),대구광역시 수성구 달구벌대로 지하 2500,"(35.8587419533164, 128.635950299762)",2호선 수성구청(KBS)
245,2호선,신매,대구광역시 수성구 달구벌대로 지하 3180,"(35.8407207598684, 128.704365383725)",2호선 신매
246,2호선,연호,대구광역시 수성구 달구벌대로 지하 2870,"(35.8464598738962, 128.671839821118)",2호선 연호
247,2호선,영남대,"경상북도 경산시 대학로 지하270(대동, 영남대역)","(35.8358301445178, 128.752144604348)",2호선 영남대
248,2호선,용산(서부법원·검찰청입구),대구광역시 달서구 달구벌대로 지하1476,"(35.8489652596373, 128.528391512291)",2호선 용산(서부법원·검찰청입구)
249,2호선,이곡,대구광역시 달서구 달구벌대로 지하 1357,"(35.8506200255144, 128.515768575199)",2호선 이곡
250,2호선,임당,경상북도 경산시 대학로 170,"(35.8340185705831, 128.741387405802)",2호선 임당
251,2호선,정평,경상북도 경산시 대학로 지하60,"(35.8339812406558, 128.729197526854)",2호선 정평
252,2호선,죽전,대구광역시 달서구 달구벌대로 지하 1560,"(35.850543243757, 128.538390834452)",2호선 죽전
253,2호선,청라언덕(신남),대구광역시 중구 달구벌대로 지하 2000,"(35.8649080168924, 128.582469146488)",2호선 청라언덕(신남)
254,3호선,건들바위,대구광역시 남구 명덕로 260(이천동),"(35.8553538214208, 128.599632942782)",3호선 건들바위
255,3호선,공단,대구광역시 서구 팔달로 28,"(35.8918075221925, 128.553658338665)",3호선 공단
256,3호선,구암(과학대·보건대입구),대구광역시 북구 팔거천동로 1(구암동),"(35.9256614163023, 128.55032570799)",3호선 구암(과학대·보건대입구)
257,3호선,남산(계명네거리),대구광역시 중구 남산로 2(남산동),"(35.8566823913952, 128.583225613213)",3호선 남산(계명네거리)
258,3호선,달성공원,대구광역시 중구 달성로 116 (수창동),"(35.8756494594572, 128.582080902791)",3호선 달성공원
259,3호선,대봉교,대구광역시 남구 명덕로 330(이천동),"(35.8549371407655, 128.606196541565)",3호선 대봉교
260,3호선,동천,대구광역시 북구 팔거천동로 147(동천동),"(35.9377067068866, 128.556638741007)",3호선 동천
261,3호선,만평,대구광역시 북구 팔달로 105,"(35.8898413887461, 128.561073121915)",3호선 만평
262,3호선,매천시장,대구광역시 북구 매천로18길 39,"(35.9044306127524, 128.545780614929)",3호선 매천시장
263,3호선,매천,대구광역시 북구 학정로 6 매천역,"(35.9127617245837, 128.543375715345)",3호선 매천
264,3호선,명덕(2.28민주운동기념회관),대구광역시 남구 명덕로 186(대명동),"(35.8568886138782, 128.590358222643)",3호선 명덕(2.28민주운동기념회관)
265,3호선,범물,대구광역시 수성구 지범로 194,"(35.8206806689923, 128.640230807997)",3호선 범물
266,3호선,북구청(DGB대구은행파크),대구광역시 서구 원대로 71 (원대동2가),"(35.8839831049543, 128.581365449371)",3호선 북구청(DGB대구은행파크)
267,3호선,서문시장(동산병원),대구광역시 중구 달성로 50(동산동),"(35.8697992183365, 128.58223914522)",3호선 서문시장(동산병원)
268,3호선,수성구민운동장,대구광역시 수성구 동대구로 248(범어동),"(35.8524415317807, 128.625349732628)",3호선 수성구민운동장
269,3호선,수성못(TBC),대구광역시 수성구 동대구로 14(지산동),"(35.8314189008567, 128.623607482234)",3호선 수성못(TBC)
270,3호선,수성시장,대구광역시 수성구 명덕로 420(수성동2가),"(35.8542699562822, 128.616018084679)",3호선 수성시장
271,3호선,어린이회관,대구광역시 수성구 동대구로 166,"(35.8450828543927, 128.624833412439)",3호선 어린이회관
272,3호선,용지,대구광역시 수성구 범안로 83,"(35.8183813370558, 128.646877213182)",3호선 용지
273,3호선,원대,대구광역시 서구 팔달로 224-2 (원대동3가),"(35.8877806616568, 128.574393842702)",3호선 원대
274,3호선,지산,대구광역시 수성구 지범로 100,"(35.8251265465088, 128.631552966852)",3호선 지산
275,3호선,청라언덕(신남),대구광역시 중구 남산로 80(남산동),"(35.8641536632169, 128.58236691022)",3호선 청라언덕(신남)
276,3호선,칠곡경대병원,대구광역시 북구 팔거천동로 386(동호동),"(35.9584367790745, 128.559883085982)",3호선 칠곡경대병원
277,3호선,칠곡운암,대구광역시 북구 팔거천동로 79(구암동),"(35.9314777013873, 128.554550656999)",3호선 칠곡운암
278,3호선,태전,대구광역시 북구 칠곡중앙대로 262,"(35.9196710627982, 128.547393516476)",3호선 태전
279,3호선,팔거(국립농관원·통계청),대구광역시 북구 팔거천동로 226(동천동),"(35.9440795417482, 128.558361857539)",3호선 팔거(국립농관원·통계청)
280,3호선,팔달시장,대구광역시 북구 팔달로 163-1 (노원동3가),"(35.8888395203414, 128.567891053718)",3호선 팔달시장
281,3호선,팔달,대구광역시 북구 매천로2길 43,"(35.8978233001059, 128.546720225349)",3호선 팔달
282,3호선,학정,대구광역시 북구 팔거천동로 310(학정동),"(35.9515881374554, 128.559190385855)",3호선 학정
283,3호선,황금,대구광역시 수성구 동대구로 100,"(35.8391870732417, 128.624297684882)",3호선 황금
284,수인분당,가천대,경기도 성남시 수정구 성남대로 1332,"(37.4485689815439, 127.126705584536)",수인분당 가천대
285,수인분당,강남구청,서울특별시 강남구 학동로 346,"(37.5171892352971, 127.04130142966)",수인분당 강남구청
286,수인분당,개포동,서울시 강남구 개포로 지하420,"(37.4892484725195, 127.066474949768)",수인분당 개포동
287,수인분당,고색,경기도 수원시 권선구 매송고색로 지하 690,"(37.2497641029802, 126.980512216022)",수인분당 고색
288,수인분당,고잔,경기도 안산시 단원구 중앙대로 784,"(37.3169100461483, 126.822032221336)",수인분당 고잔
289,수인분당,구룡,서울특별시 강남구 개포로 지하 403,"(37.4870878178945, 127.059265605498)",수인분당 구룡
290,수인분당,구성,경기도 용인시 기흥구 용구대로 2403(마북동460-3),"(37.2988793074736, 127.105772956042)",수인분당 구성
291,수인분당,기흥(백남준아트센터),경기도 용인시 기흥구 중부대로 460,"(37.2753187070748, 127.115952887482)",수인분당 기흥(백남준아트센터)
292,수인분당,남동인더스파크,인천광역시 남동구 은청로 17,"(37.4077122914703, 126.695263757502)",수인분당 남동인더스파크
293,수인분당,달월,경기도 시흥시 서해안로 736번길 55,"(37.3798590670709, 126.745771786914)",수인분당 달월
294,수인분당,대모산입구,서울시 강남구 개포로 522,"(37.4915453291369, 127.07316864715)",수인분당 대모산입구
295,수인분당,도곡,서울특별시 강남구 남부순환로 2814  ,"(37.4908647717187, 127.05532337372)",수인분당 도곡
296,수인분당,망포,경기도 수원시 영통구 덕영대로 지하 1520,"(37.2456841497125, 127.057336156052)",수인분당 망포
297,수인분당,매교,경기도 수원시 팔달구 효원로 126,"(37.2655004781391, 127.015737211583)",수인분당 매교
298,수인분당,매탄권선,경기도 수원시 영통구 권선로 841,"(37.2525376014138, 127.040759754726)",수인분당 매탄권선
299,수인분당,모란,경기도 성남시 중원구 성남대로 지하 1147  ,"(37.4321852954985, 127.129033977612)",수인분당 모란
300,수인분당,미금(분당서울대병원),경기도 성남시 분당구 성남대로 156,"(37.3500951835995, 127.108932846326)",수인분당 미금(분당서울대병원)
301,수인분당,보정,경기도 용인시 기흥구 용구대로 2560,"(37.3128675342649, 127.10844637426)",수인분당 보정
302,수인분당,복정(동서울대학),서울특별시 송파구 송파대로 6,"(37.4710560005054, 127.126771228018)",수인분당 복정(동서울대학)
303,수인분당,사리,경기도 안산시 상록구 충장로 103,"(37.2908856912992, 126.857182474188)",수인분당 사리
304,수인분당,상갈(루터대학교),경기도 용인시 기흥구 금화로 40,"(37.2618298132945, 127.108877632339)",수인분당 상갈(루터대학교)
305,수인분당,서울숲,서울특별시 성동구 왕십리로 77,"(37.5436182408959, 127.044706934942)",수인분당 서울숲
306,수인분당,서현,경기도 성남시 분당구 성남대로 지하601,"(37.3850142562829, 127.123430800216)",수인분당 서현
307,수인분당,선릉,서울특별시 강남구 테헤란로 지하340,"(37.5045028775835, 127.048942471228)",수인분당 선릉
308,수인분당,선정릉(한국과학창의재단),서울시 강남구 선릉로 지하580(삼성동 111-114),"(37.5108538860091, 127.043641042222)",수인분당 선정릉(한국과학창의재단)
309,수인분당,소래포구,인천시 남동구 소래역로 51번길,"(37.4009287634109, 126.733519454146)",수인분당 소래포구
310,수인분당,송도,인천광역시 연수구 비류대로 175 송도역,"(37.429936352757, 126.654627246887)",수인분당 송도
311,수인분당,수내(한국잡월드),경기도 성남시 분당구 성남대로 지하491,"(37.3784524525527, 127.114295370128)",수인분당 수내(한국잡월드)
312,수인분당,수서,서울특별시 강남구 광평로 지하270 지하1층(수서동),"(37.4873889933503, 127.101859191018)",수인분당 수서
313,수인분당,수원시청(경기도문화의전당),경기도 수원시 권선구 효원로 270,"(37.2618436720598, 127.031256454587)",수인분당 수원시청(경기도문화의전당)
314,수인분당,숭의(인하대병원),인천시 미추홀구 인주대로 지하 6,"(37.4603808978026, 126.63875878501)",수인분당 숭의(인하대병원)
315,수인분당,신갈,경기도 용인시 기흥구 기흥로 136  ,"(37.286222191892, 127.111247645105)",수인분당 신갈
316,수인분당,신길온천,경기도 안산시 단원구 황고개로 2 ,"(37.3375787569365, 126.767149151692)",수인분당 신길온천
317,수인분당,신포,인천시 중구 우현로 지하 3 (사동),"(37.4683706477088, 126.624560557145)",수인분당 신포
318,수인분당,안산,경기도 안산시 단원구 중앙대로 462,"(37.3279773719144, 126.787289454372)",수인분당 안산
319,수인분당,압구정로데오,서울시 강남구 압구정로 지하 402,"(37.5272937126775, 127.040512934835)",수인분당 압구정로데오
320,수인분당,야목,경기도 화성시 매송면 본오매송로 286,"(37.2611984735928, 126.88411915315)",수인분당 야목
321,수인분당,야탑,경기도 성남시 분당구 성남대로 지하 903,"(37.411051183903, 127.12872651224)",수인분당 야탑
322,수인분당,어천,경기도 화성시 매송면 어천역길 8(어천리),"(37.2501194651188, 126.908785661434)",수인분당 어천
323,수인분당,연수,인천시 연수구 벚꽃로 115,"(37.4178036012082, 126.678963980409)",수인분당 연수
324,수인분당,영통(경희대),경기도 수원시 영통구 봉영로 1560,"(37.2514466747718, 127.071296921866)",수인분당 영통(경희대)
325,수인분당,오리,경기도 성남시 분당구 성남대로 55,"(37.3399767000124, 127.108947909824)",수인분당 오리
326,수인분당,오목천,경기도 수원시 권선구 삼천병마로 지하1570,"(37.2433708193918, 126.963947123606)",수인분당 오목천
327,수인분당,오이도,경기도 시흥시 역전로 430,"(37.3619270024133, 126.738463594077)",수인분당 오이도
328,수인분당,월곶,경기도 시흥시 월곶중앙로 14번길 56,"(37.3918135876495, 126.742708150113)",수인분당 월곶
329,수인분당,이매(성남아트센터),경기도 성남시 분당구 성남대로 지하738(이매동),"(37.3956853431968, 127.12824815972)",수인분당 이매(성남아트센터)
330,수인분당,인천,인천광역시 중구 제물량로 269,"(37.4765938446837, 126.617089760956)",수인분당 인천
331,수인분당,인천논현,인천광역시 남동구 청능대로 567,"(37.4006702911636, 126.722563735787)",수인분당 인천논현
332,수인분당,인하대,인천시 미추홀구 독배로 313,"(37.4482284563797, 126.649653068211)",수인분당 인하대
333,수인분당,정왕,경기도 시흥시 마유로418번길 15,"(37.3517739382788, 126.743009420685)",수인분당 정왕
334,수인분당,정자,경기도 성남시 분당구 성남대로 333,"(37.3661836450479, 127.10806292752)",수인분당 정자
335,수인분당,죽전(단국대),경기도 용인시 수지구 포은대로 530,"(37.3248589967477, 127.107392767338)",수인분당 죽전(단국대)
336,수인분당,중앙,경기도 안산시 단원구 중앙대로 918,"(37.3160120851693, 126.838496502051)",수인분당 중앙
337,수인분당,청량리,서울특별시 동대문구 왕산로 214,"(37.5841961381161, 127.05114707633)",수인분당 청량리
338,수인분당,청명,수원시 영통구 봉영로  1670,"(37.2595060450476, 127.078981816646)",수인분당 청명
339,수인분당,초지,경기도 안산시 단원구 중앙대로 620,"(37.3206930878552, 126.805905689102)",수인분당 초지
340,수인분당,태평,경기도 성남시 수정구 성남대로 1229,"(37.4398906358669, 127.127671669567)",수인분당 태평
341,수인분당,한대앞,경기도 안산시 상록구 충장로 337,"(37.310138887688, 126.853604115068)",수인분당 한대앞
342,수인분당,한티,서울특별시 강남구 선릉로 228 지하1층,"(37.4962424687085, 127.052882352599)",수인분당 한티
343,수인분당,호구포,인천광역시 남동구 호구포로 205,"(37.4016559405807, 126.708639070703)",수인분당 호구포
344,1호선,동대문,서울특별시 종로구 종로 지하302(창신동),"(37.5717775660734, 127.011167102297)",1호선 동대문
345,1호선,동묘앞,서울특별시 종로구 종로 359(숭인동),"(37.5733722075697, 127.01675118037)",1호선 동묘앞
346,1호선,서울역,서울특별시 중구 세종대로 지하2(남대문로 5가),"(37.5571594835988, 126.972554606456)",1호선 서울역
347,1호선,시청,서울특별시 중구 세종대로 지하101(정동),"(37.5654385176408, 126.976983237511)",1호선 시청
348,1호선,신설동,서울특별시 동대문구 왕산로 지하1(신설동),"(37.5747187974165, 127.025093714935)",1호선 신설동
349,1호선,제기동,서울특별시 동대문구 왕산로 지하93(제기동),"(37.5781967284885, 127.034690599752)",1호선 제기동
350,1호선,종각,서울특별시 종로구 종로 지하55(종로1가),"(37.5702140381269, 126.983239678933)",1호선 종각
351,1호선,종로3가,서울특별시 종로구 종로 지하129(종로3가),"(37.5704266025836, 126.99202930223)",1호선 종로3가
352,1호선,종로5가,서울특별시 종로구 종로 지하216(종로5가),"(37.5709075371016, 127.001916647342)",1호선 종로5가
353,1호선,청량리(서울시립대입구),서울특별시 동대문구 왕산로 지하205(전농동),"(37.5802331563072, 127.045085886324)",1호선 청량리(서울시립대입구)
354,2호선,강남,서울특별시 강남구 강남대로 지하396(역삼동),"(37.4981646510326, 127.028307900881)",2호선 강남
355,2호선,강변(동서울터미널),서울특별시 광진구 강변역로 53(구의동),"(37.5351692767888, 127.094664569096)",2호선 강변(동서울터미널)
356,2호선,건대입구,서울특별시 광진구 아차산로 243(화양동),"(37.5404188872176, 127.069173281554)",2호선 건대입구
357,2호선,교대(법원·검찰청),서울특별시 서초구 서초대로 지하294(서초동),"(37.4928178646055, 127.013838469407)",2호선 교대(법원·검찰청)
358,2호선,구로디지털단지,서울특별시 구로구 도림천로 477(구로동),"(37.4853149237865, 126.901494378412)",2호선 구로디지털단지
359,2호선,구의(광진구청),서울특별시 광진구 아차산로 384-1(구의동),"(37.5371535596228, 127.086179228767)",2호선 구의(광진구청)
360,2호선,까치산,서울특별시 강서구 강서로 지하54 ,"(37.5319560847746, 126.846611592059)",2호선 까치산
361,2호선,낙성대,서울특별시 관악구 남부순환로 지하1928(봉천동),"(37.4770651843603, 126.963409959152)",2호선 낙성대
362,2호선,당산,서울특별시 영등포구 당산로 229(당산동6가),"(37.534956866618, 126.90273071003)",2호선 당산
363,2호선,대림(구로구청),서울특별시 구로구 도림천로 351(구로동),"(37.4933105886136, 126.8949461878)",2호선 대림(구로구청)
364,2호선,도림천,서울특별시 구로구 경인로67길 160(신도림동),"(37.5144420510515, 126.882702584468)",2호선 도림천
365,2호선,동대문역사문화공원,서울특별시 중구 을지로 지하279(을지로7가),"(37.5655895229776, 127.009131498424)",2호선 동대문역사문화공원
366,2호선,뚝섬,서울특별시 성동구 아차산로 18(성수동1가),"(37.5471882244091, 127.047365178682)",2호선 뚝섬
367,2호선,문래,서울특별시 영등포구 당산로 지하28(문래동3가),"(37.5179214637526, 126.894763060556)",2호선 문래
368,2호선,방배,서울특별시 서초구 방배로 지하80(방배동),"(37.4814364876589, 126.997694899327)",2호선 방배
369,2호선,봉천,서울특별시 관악구 남부순환로 지하1721(봉천동),"(37.4825562153548, 126.941495272047)",2호선 봉천
370,2호선,사당,서울특별시 동작구 남부순환로 지하2089(사당동),"(37.4765228347619, 126.981408909449)",2호선 사당
371,2호선,삼성(무역센터),서울특별시 강남구 테헤란로 지하538(삼성동),"(37.5088619974404, 127.063073009788)",2호선 삼성(무역센터)
372,2호선,상왕십리,서울특별시 성동구 왕십리로 지하374(하왕십리동),"(37.5644687111181, 127.029031221392)",2호선 상왕십리
373,2호선,서울대입구(관악구청),서울특별시 관악구 남부순환로 지하1822(봉천동),"(37.4811526631844, 126.952645104944)",2호선 서울대입구(관악구청)
374,2호선,서초,서울특별시 서초구 서초대로 지하233(서초동),"(37.4918229990093, 127.007580814715)",2호선 서초
375,2호선,선릉,서울특별시 강남구 테헤란로 지하340(삼성동),"(37.5045028775835, 127.048942471228)",2호선 선릉
376,2호선,성수,서울특별시 성동구 아차산로 100(성수동2가),"(37.5445023983984, 127.056090471223)",2호선 성수
377,2호선,시청,서울특별시 중구 서소문로 지하127(서소문동),"(37.5635793508101, 126.975389363157)",2호선 시청
378,2호선,신답,서울특별시 성동구 천호대로 232(용답동),"(37.5699910562183, 127.046820203556)",2호선 신답
379,2호선,신당,서울특별시 중구 퇴계로 지하431-1(신당동),"(37.5656540317328, 127.019540574485)",2호선 신당
380,2호선,신대방,서울특별시 동작구 대림로 2(신대방동),"(37.4875759745635, 126.913175585996)",2호선 신대방
381,2호선,신도림,서울특별시 구로구 새말로 지하 117-21(신도림동),"(37.5087701449787, 126.891080501385)",2호선 신도림
382,2호선,신림,서울특별시 관악구 남부순환로 지하1614(신림동),"(37.4842176141092, 126.92980331103)",2호선 신림
383,2호선,신설동,서울특별시 동대문구 왕산로 지하 1(신설동),"(37.5747187974165, 127.025093714935)",2호선 신설동
384,2호선,신정네거리,서울특별시 양천구 중앙로 지하261(신정동),"(37.5197975266787, 126.852991645059)",2호선 신정네거리
385,2호선,신촌,서울특별시 마포구 신촌로 지하90(노고산동),"(37.5554417865984, 126.936119192554)",2호선 신촌
386,2호선,아현,서울특별시 마포구 신촌로 지하270(아현동),"(37.5573575723061, 126.95603374504)",2호선 아현
387,2호선,양천구청,서울특별시 양천구 목동로3길 지하33(신정동),"(37.5126989358446, 126.866065211751)",2호선 양천구청
388,2호선,역삼,서울특별시 강남구 테헤란로 지하156(역삼동),"(37.5007162693593, 127.036618203089)",2호선 역삼
389,2호선,영등포구청,서울특별시 영등포구 당산로 지하121(당산동3가),"(37.5256996614804, 126.896626898379)",2호선 영등포구청
390,2호선,왕십리,서울특별시 성동구 왕십리로 지하300(행당동),"(37.5612217415191, 127.036655378283)",2호선 왕십리
391,2호선,용답,서울특별시 성동구 용답길 86(용답동),"(37.5620049052662, 127.050729309179)",2호선 용답
392,2호선,용두(동대문구청),서울특별시 동대문구 천호대로 지하129(용두동),"(37.5739380503267, 127.038031119837)",2호선 용두(동대문구청)
393,2호선,을지로3가,서울특별시 중구 을지로 지하106(을지로3가),"(37.56626594615, 126.990308356253)",2호선 을지로3가
394,2호선,을지로4가,서울특별시 중구 을지로 지하178(을지로4가),"(37.5666369941572, 126.997852780281)",2호선 을지로4가
395,2호선,을지로입구,서울특별시 중구 을지로 지하42(을지로1가),"(37.5660509513873, 126.982372901787)",2호선 을지로입구
396,2호선,이대,서울특별시 마포구 신촌로 지하180(염리동),"(37.5567980142044, 126.945758201019)",2호선 이대
397,2호선,잠실(송파구청),서울특별시 송파구 올림픽로 지하265(신천동),"(37.513859279255, 127.101857941447)",2호선 잠실(송파구청)
398,2호선,잠실나루,서울특별시 송파구 오금로 20(신천동),"(37.5206867318088, 127.103811089444)",2호선 잠실나루
399,2호선,잠실새내,서울특별시 송파구 올림픽로 지하140(잠실동),"(37.5115672093323, 127.086373867207)",2호선 잠실새내
400,2호선,종합운동장,서울특별시 송파구 올림픽로 지하23(잠실동),"(37.5109692748993, 127.073356018706)",2호선 종합운동장
401,2호선,충정로(경기대입구),서울특별시 서대문구 서소문로 지하17(충정로3가),"(37.5598377952439, 126.964474043785)",2호선 충정로(경기대입구)
402,2호선,한양대,서울특별시 성동구 왕십리로 206(행당동),"(37.55557788354, 127.043584493543)",2호선 한양대
403,2호선,합정,서울특별시 마포구 양화로 지하55(서교동),"(37.5501152068908, 126.914638180431)",2호선 합정
404,2호선,홍대입구,서울특별시 마포구 양화로 지하160(동교동),"(37.5568904093718, 126.923674307594)",2호선 홍대입구
405,3호선,가락시장,서울특별시 송파구 송파대로 지하257(가락동),"(37.4927440321316, 127.118485741487)",3호선 가락시장
406,3호선,경복궁(정부서울청사),서울특별시 종로구 사직로 지하130(적선동),"(37.5758613027702, 126.973062710191)",3호선 경복궁(정부서울청사)
407,3호선,경찰병원,서울특별시 송파구 중대로 지하149(가락동),"(37.4956031419934, 127.124067847413)",3호선 경찰병원
408,3호선,고속터미널,서울특별시 서초구 신반포로 지하188(반포동),"(37.5049267445237, 127.004949918697)",3호선 고속터미널
409,3호선,교대(법원·검찰청),서울특별시 서초구 서초대로 지하294(서초동),"(37.4928178646055, 127.013838469407)",3호선 교대(법원·검찰청)
410,3호선,구파발,서울특별시 은평구 진관2로 지하15-25 (진관동),"(37.6368417889316, 126.918745426412)",3호선 구파발
411,3호선,금호,서울특별시 성동구 동호로 지하104(금호동4가),"(37.5481125196986, 127.015893753726)",3호선 금호
412,3호선,남부터미널(예술의전당),서울특별시 서초구 서초중앙로 지하31(서초동),"(37.48514016604, 127.016207055102)",3호선 남부터미널(예술의전당)
413,3호선,녹번,서울특별시 은평구 통일로 지하602-1(녹번동),"(37.6007421809861, 126.936019442532)",3호선 녹번
414,3호선,대청,서울특별시 강남구 일원로 지하2(일원동),"(37.4937218597788, 127.079493645766)",3호선 대청
415,3호선,대치,서울특별시 강남구 남부순환로 지하2952(대치동),"(37.4945627553067, 127.063430193449)",3호선 대치
416,3호선,도곡,서울특별시 강남구 남부순환로 지하2814(도곡동),"(37.4908647717187, 127.05532337372)",3호선 도곡
417,3호선,독립문,서울특별시 서대문구 통일로 지하247(현저동),"(37.5744103589329, 126.957750279047)",3호선 독립문
418,3호선,동대입구,서울특별시 중구 동호로 지하256(장충동2가),"(37.559030224347, 127.005460196954)",3호선 동대입구
419,3호선,매봉,서울특별시 강남구 남부순환로 지하2744(도곡동),"(37.4869611285839, 127.046614560925)",3호선 매봉
420,3호선,무악재,서울특별시 서대문구 통일로 지하361(홍제동),"(37.5823841472467, 126.950322097494)",3호선 무악재
421,3호선,불광,서울특별시 은평구 통일로 지하723-1(대조동),"(37.6102072578868, 126.92998576213)",3호선 불광
422,3호선,수서,서울특별시 강남구 광평로 지하270(수서동),"(37.4873889933503, 127.101859191018)",3호선 수서
423,3호선,신사,서울특별시 강남구 도산대로 지하102(신사동),"(37.5164324582415, 127.020326886309)",3호선 신사
424,3호선,안국,서울특별시 종로구 율곡로 지하62(안국동),"(37.5767203705556, 126.985823042976)",3호선 안국
425,3호선,압구정,서울특별시 강남구 압구정로 지하172(신사동),"(37.5264308236177, 127.028480919224)",3호선 압구정
426,3호선,약수,서울특별시 중구 다산로 지하122(신당동),"(37.5545595558163, 127.010822526737)",3호선 약수
427,3호선,양재(서초구청),서울특별시 서초구 남부순환로 지하2585(서초동),"(37.4839347328908, 127.034544193436)",3호선 양재(서초구청)
428,3호선,연신내,서울특별시 은평구 통일로 지하849(갈현동),"(37.618962003178, 126.921162124977)",3호선 연신내
429,3호선,오금,서울특별시 송파구 오금로 지하321(오금동),"(37.5022659793733, 127.127879247544)",3호선 오금
430,3호선,옥수,서울특별시 성동구 동호로 21(옥수동),"(37.5409877747326, 127.018965435917)",3호선 옥수
431,3호선,을지로3가,서울특별시 중구 을지로 지하129(을지로3가),"(37.5662750350156, 126.992650024369)",3호선 을지로3가
432,3호선,일원,서울특별시 강남구 일원로 지하121(일원동),"(37.4840735840284, 127.084451750048)",3호선 일원
433,3호선,잠원,서울특별시 서초구 잠원로4길 지하46(잠원동),"(37.5127991148107, 127.01122017966)",3호선 잠원
434,3호선,종로3가,서울특별시 종로구 돈화문로 지하30(묘동),"(37.5711402785938, 126.991994361467)",3호선 종로3가
435,3호선,지축,경기도 고양시 덕양구 삼송로 300(지축동),"(37.6496180734177, 126.912167788573)",3호선 지축
436,3호선,충무로,서울특별시 중구 퇴계로 지하214(필동2가),"(37.5612890978954, 126.994207448462)",3호선 충무로
437,3호선,학여울,서울특별시 강남구 남부순환로 지하3104(대치동),"(37.4967171864138, 127.071718971861)",3호선 학여울
438,3호선,홍제,서울특별시 서대문구 통일로 지하440-1(홍제동),"(37.5887103667691, 126.944242309924)",3호선 홍제
439,4호선,길음,서울특별시 성북구 동소문로 지하248(길음동),"(37.603183910563, 127.024823216768)",4호선 길음
440,4호선,남태령,서울특별시 서초구 과천대로 지하816(방배동),"(37.4648575576518, 126.988656544337)",4호선 남태령
441,4호선,노원,서울특별시 노원구 상계로 69-1(상계동),"(37.6562677764281, 127.063030448739)",4호선 노원
442,4호선,당고개,서울특별시 노원구 상계로 305(상계동),"(37.6702926448965, 127.079011159467)",4호선 당고개
443,4호선,동대문,서울특별시 종로구 율곡로 지하308(종로6가),"(37.5704117093421, 127.009546610861)",4호선 동대문
444,4호선,동대문역사문화공원,서울특별시 중구 장충단로 지하230(광희동2가),"(37.5650787698586, 127.007550653481)",4호선 동대문역사문화공원
445,4호선,동작(현충원),서울특별시 동작구 현충로 257(동작동),"(37.5028703671011, 126.980268385443)",4호선 동작(현충원)
446,4호선,명동,서울특별시 중구 퇴계로 지하126(충무로2가),"(37.5609100751113, 126.985947030389)",4호선 명동
447,4호선,미아,서울특별시 강북구 도봉로 지하198(미아동),"(37.6264436445109, 127.026103434413)",4호선 미아
448,4호선,미아사거리,서울특별시 강북구 도봉로 지하50(미아동),"(37.6132861094991, 127.030098418544)",4호선 미아사거리
449,4호선,사당,서울특별시 동작구  동작대로 지하3(사당동),"(37.4768632653727, 126.981595139341)",4호선 사당
450,4호선,삼각지,서울특별시 용산구 한강대로 지하180(한강로1가),"(37.5345937063675, 126.973011032988)",4호선 삼각지
451,4호선,상계,서울특별시 노원구 상계로 182(상계동),"(37.6609038887184, 127.073575379339)",4호선 상계
452,4호선,서울역,서울특별시 용산구 한강대로 지하392(동자동),"(37.5532000173323, 126.972805485095)",4호선 서울역
453,4호선,성신여대입구(돈암),서울특별시 성북구 동소문로 지하102(동선동4가),"(37.5927179261346, 127.016477649743)",4호선 성신여대입구(돈암)
454,4호선,수유(강북구청),서울특별시 강북구 도봉로 지하338(수유동),"(37.6377452337445, 127.025356901379)",4호선 수유(강북구청)
455,4호선,숙대입구(갈월),서울특별시 용산구 한강대로 지하306(갈월동),"(37.5451939759064, 126.971872351838)",4호선 숙대입구(갈월)
